ml_winnings,spread_winnings,total_winnings,book,game_id,season,date,agg_winnings,day
-25.00,22.52,22.73,Opening,1347611,20-21,2020-12-23 19:00:00,20.25,2020-12-23
-25.00,23.81,23.81,best,1347611,20-21,2020-12-23 19:00:00,22.62,2020-12-23
-25.00,21.74,22.73,worst,1347611,20-21,2020-12-23 19:00:00,19.47,2020-12-23
-25.00,22.60,23.22,average,1347611,20-21,2020-12-23 19:00:00,20.82,2020-12-23
-25.00,-25.00,22.93,GTBets,1349671,20-21,2020-12-23 22:00:00,-27.07,2020-12-23
-25.00,-25.00,22.73,MyBookie,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.73,BetNow,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.73,SportsBetting,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.73,Intertops,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.73,BetOnline,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.73,Opening,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.93,best,1349671,20-21,2020-12-23 22:00:00,-27.07,2020-12-23
-25.00,-25.00,22.73,worst,1349671,20-21,2020-12-23 22:00:00,-27.27,2020-12-23
-25.00,-25.00,22.75,average,1349671,20-21,2020-12-23 22:00:00,-27.25,2020-12-23
11.36,22.93,22.93,GTBets,1347636,20-21,2020-12-23 20:00:00,57.23,2020-12-23
11.36,22.73,22.73,MyBookie,1347636,20-21,2020-12-23 20:00:00,56.82,2020-12-23
11.91,22.73,22.73,BetNow,1347636,20-21,2020-12-23 20:00:00,57.36,2020-12-23
11.91,23.81,23.81,SportsBetting,1347636,20-21,2020-12-23 20:00:00,59.53,2020-12-23
11.36,23.81,22.73,Intertops,1347636,20-21,2020-12-23 20:00:00,57.90,2020-12-23
11.91,23.81,23.81,BetOnline,1347636,20-21,2020-12-23 20:00:00,59.53,2020-12-23
11.36,22.73,22.73,Opening,1347636,20-21,2020-12-23 20:00:00,56.82,2020-12-23
11.91,23.81,23.81,best,1347636,20-21,2020-12-23 20:00:00,59.53,2020-12-23
11.36,22.73,22.73,worst,1347636,20-21,2020-12-23 20:00:00,56.82,2020-12-23
11.59,23.22,23.07,average,1347636,20-21,2020-12-23 20:00:00,57.88,2020-12-23
7.81,-25.00,22.93,GTBets,1347601,20-21,2020-12-23 19:00:00,5.75,2020-12-23
7.81,-25.00,22.73,MyBookie,1347601,20-21,2020-12-23 19:00:00,5.54,2020-12-23
7.69,-25.00,22.73,BetNow,1347601,20-21,2020-12-23 19:00:00,5.42,2020-12-23
7.14,-25.00,23.36,SportsBetting,1347601,20-21,2020-12-23 19:00:00,5.51,2020-12-23
7.81,-25.00,22.73,Intertops,1347601,20-21,2020-12-23 19:00:00,5.54,2020-12-23
7.14,-25.00,23.36,BetOnline,1347601,20-21,2020-12-23 19:00:00,5.51,2020-12-23
6.76,-25.00,22.73,Opening,1347601,20-21,2020-12-23 19:00:00,4.48,2020-12-23
7.81,-25.00,23.36,best,1347601,20-21,2020-12-23 19:00:00,6.18,2020-12-23
6.76,-25.00,22.73,worst,1347601,20-21,2020-12-23 19:00:00,4.48,2020-12-23
7.45,-25.00,22.94,average,1347601,20-21,2020-12-23 19:00:00,5.39,2020-12-23
-25.00,22.93,-25.00,GTBets,1347606,20-21,2020-12-23 19:00:00,-27.07,2020-12-23
-25.00,22.73,22.73,MyBookie,1347606,20-21,2020-12-23 19:00:00,20.45,2020-12-23
-25.00,22.73,22.73,BetNow,1347606,20-21,2020-12-23 19:00:00,20.45,2020-12-23
-25.00,23.15,-25.00,SportsBetting,1347606,20-21,2020-12-23 19:00:00,-26.85,2020-12-23
-25.00,22.73,-25.00,Intertops,1347606,20-21,2020-12-23 19:00:00,-27.27,2020-12-23
-25.00,23.15,-25.00,BetOnline,1347606,20-21,2020-12-23 19:00:00,-26.85,2020-12-23
-25.00,-25.00,22.73,Opening,1347606,20-21,2020-12-23 19:00:00,-27.27,2020-12-23
-25.00,23.15,23.81,best,1347606,20-21,2020-12-23 19:00:00,21.96,2020-12-23
-25.00,-25.00,22.73,worst,1347606,20-21,2020-12-23 19:00:00,-27.27,2020-12-23
-25.00,22.88,-25.00,average,1347606,20-21,2020-12-23 19:00:00,-27.12,2020-12-23
27.50,22.93,-25.00,GTBets,1347631,20-21,2020-12-23 20:00:00,25.44,2020-12-23
27.50,22.73,-25.00,MyBookie,1347631,20-21,2020-12-23 20:00:00,25.23,2020-12-23
26.25,22.73,-25.00,BetNow,1347631,20-21,2020-12-23 20:00:00,23.98,2020-12-23
26.00,23.59,-25.00,SportsBetting,1347631,20-21,2020-12-23 20:00:00,24.59,2020-12-23
27.50,22.73,-25.00,Intertops,1347631,20-21,2020-12-23 20:00:00,25.23,2020-12-23
26.00,23.59,-25.00,BetOnline,1347631,20-21,2020-12-23 20:00:00,24.59,2020-12-23
33.25,22.52,-25.00,Opening,1347631,20-21,2020-12-23 20:00:00,30.77,2020-12-23
33.25,23.59,-25.00,best,1347631,20-21,2020-12-23 20:00:00,31.84,2020-12-23
26.00,22.52,-25.00,worst,1347631,20-21,2020-12-23 20:00:00,23.52,2020-12-23
27.71,22.97,-25.00,average,1347631,20-21,2020-12-23 20:00:00,25.69,2020-12-23
9.62,22.93,-25.00,GTBets,1285591,19-20,2020-08-15 14:30:00,7.55,2020-08-15
9.80,22.73,-25.00,MyBookie,1285591,19-20,2020-08-15 14:30:00,7.53,2020-08-15
9.62,22.73,-25.00,BetNow,1285591,19-20,2020-08-15 14:30:00,7.34,2020-08-15
9.80,23.81,-25.00,SportsBetting,1285591,19-20,2020-08-15 14:30:00,8.62,2020-08-15
9.62,22.73,-25.00,Intertops,1285591,19-20,2020-08-15 14:30:00,7.34,2020-08-15
9.80,23.81,-25.00,BetOnline,1285591,19-20,2020-08-15 14:30:00,8.62,2020-08-15
9.62,22.73,-25.00,Opening,1285591,19-20,2020-08-15 14:30:00,7.34,2020-08-15
9.80,23.81,-25.00,best,1285591,19-20,2020-08-15 14:30:00,8.62,2020-08-15
9.62,22.73,-25.00,worst,1285591,19-20,2020-08-15 14:30:00,7.34,2020-08-15
9.70,23.07,-25.00,average,1285591,19-20,2020-08-15 14:30:00,7.77,2020-08-15
5.10,22.73,22.73,MyBookie,1028073,18-19,2018-11-29 20:00:00,50.56,2018-11-29
5.56,22.73,22.73,BetNow,1028073,18-19,2018-11-29 20:00:00,51.01,2018-11-29
5.82,23.59,23.81,SportsBetting,1028073,18-19,2018-11-29 20:00:00,53.21,2018-11-29
5.68,22.73,22.73,Intertops,1028073,18-19,2018-11-29 20:00:00,51.14,2018-11-29
5.82,23.59,23.81,BetOnline,1028073,18-19,2018-11-29 20:00:00,53.21,2018-11-29
10.73,22.93,22.73,Opening,1028073,18-19,2018-11-29 20:00:00,56.39,2018-11-29
10.73,23.59,23.81,best,1028073,18-19,2018-11-29 20:00:00,58.12,2018-11-29
5.10,22.73,22.73,worst,1028073,18-19,2018-11-29 20:00:00,50.56,2018-11-29
6.45,23.05,23.09,average,1028073,18-19,2018-11-29 20:00:00,52.59,2018-11-29
8.93,-25.00,22.73,MyBookie,1028303,18-19,2018-12-05 20:00:00,6.65,2018-12-05
9.09,-25.00,22.73,BetNow,1028303,18-19,2018-12-05 20:00:00,6.82,2018-12-05
9.44,-25.00,22.73,SportsBetting,1028303,18-19,2018-12-05 20:00:00,7.16,2018-12-05
9.09,-25.00,22.73,Intertops,1028303,18-19,2018-12-05 20:00:00,6.82,2018-12-05
9.44,-25.00,22.73,BetOnline,1028303,18-19,2018-12-05 20:00:00,7.16,2018-12-05
9.09,-25.00,22.73,Opening,1028303,18-19,2018-12-05 20:00:00,6.82,2018-12-05
9.44,-25.00,22.73,best,1028303,18-19,2018-12-05 20:00:00,7.16,2018-12-05
8.93,-25.00,22.73,worst,1028303,18-19,2018-12-05 20:00:00,6.65,2018-12-05
9.18,-25.00,22.73,average,1028303,18-19,2018-12-05 20:00:00,6.90,2018-12-05
-25.00,22.73,-25.00,MyBookie,1028218,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,22.73,-25.00,BetNow,1028218,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,24.51,-25.00,SportsBetting,1028218,18-19,2018-12-03 19:30:00,-25.49,2018-12-03
-25.00,22.73,-25.00,Intertops,1028218,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,24.51,-25.00,BetOnline,1028218,18-19,2018-12-03 19:30:00,-25.49,2018-12-03
-25.00,22.93,-25.00,Opening,1028218,18-19,2018-12-03 19:30:00,-27.07,2018-12-03
-25.00,24.51,-25.00,best,1028218,18-19,2018-12-03 19:30:00,-25.49,2018-12-03
-25.00,22.73,-25.00,worst,1028218,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,23.36,-25.00,average,1028218,18-19,2018-12-03 19:30:00,-26.64,2018-12-03
2.78,22.73,22.73,MyBookie,1027943,18-19,2018-11-25 18:00:00,48.23,2018-11-25
2.78,22.73,22.73,BetNow,1027943,18-19,2018-11-25 18:00:00,48.23,2018-11-25
2.94,23.36,23.81,SportsBetting,1027943,18-19,2018-11-25 18:00:00,50.12,2018-11-25
2.78,22.73,22.73,Intertops,1027943,18-19,2018-11-25 18:00:00,48.23,2018-11-25
2.94,23.36,23.81,BetOnline,1027943,18-19,2018-11-25 18:00:00,50.12,2018-11-25
3.48,22.73,22.73,Opening,1027943,18-19,2018-11-25 18:00:00,48.94,2018-11-25
3.48,23.36,23.81,best,1027943,18-19,2018-11-25 18:00:00,50.66,2018-11-25
2.78,22.73,22.73,worst,1027943,18-19,2018-11-25 18:00:00,48.23,2018-11-25
2.95,22.94,23.09,average,1027943,18-19,2018-11-25 18:00:00,48.98,2018-11-25
1.92,-25.00,22.73,MyBookie,1028093,18-19,2018-11-30 19:00:00,-0.35,2018-11-30
2.50,-25.00,22.73,BetNow,1028093,18-19,2018-11-30 19:00:00,0.23,2018-11-30
2.50,-25.00,22.73,SportsBetting,1028093,18-19,2018-11-30 19:00:00,0.23,2018-11-30
2.08,-25.00,22.73,Intertops,1028093,18-19,2018-11-30 19:00:00,-0.19,2018-11-30
2.50,-25.00,22.73,BetOnline,1028093,18-19,2018-11-30 19:00:00,0.23,2018-11-30
2.08,-25.00,22.73,Opening,1028093,18-19,2018-11-30 19:00:00,-0.19,2018-11-30
2.50,-25.00,22.73,best,1028093,18-19,2018-11-30 19:00:00,0.23,2018-11-30
1.92,-25.00,22.73,worst,1028093,18-19,2018-11-30 19:00:00,-0.35,2018-11-30
2.27,-25.00,22.73,average,1028093,18-19,2018-11-30 19:00:00,-0.01,2018-11-30
2.08,-25.00,22.73,MyBookie,1028028,18-19,2018-11-28 19:00:00,-0.19,2018-11-28
2.27,-25.00,22.73,BetNow,1028028,18-19,2018-11-28 19:00:00,0.00,2018-11-28
2.63,-25.00,22.73,SportsBetting,1028028,18-19,2018-11-28 19:00:00,0.36,2018-11-28
2.27,-25.00,22.73,Intertops,1028028,18-19,2018-11-28 19:00:00,0.00,2018-11-28
2.63,-25.00,22.73,BetOnline,1028028,18-19,2018-11-28 19:00:00,0.36,2018-11-28
2.08,-25.00,22.73,Opening,1028028,18-19,2018-11-28 19:00:00,-0.19,2018-11-28
2.63,-25.00,22.73,best,1028028,18-19,2018-11-28 19:00:00,0.36,2018-11-28
2.08,-25.00,22.73,worst,1028028,18-19,2018-11-28 19:00:00,-0.19,2018-11-28
2.33,-25.00,22.73,average,1028028,18-19,2018-11-28 19:00:00,0.06,2018-11-28
9.44,22.73,-25.00,MyBookie,1028193,18-19,2018-12-02 18:00:00,7.16,2018-12-02
10.21,22.73,-25.00,BetNow,1028193,18-19,2018-12-02 18:00:00,7.93,2018-12-02
10.21,23.59,-25.00,SportsBetting,1028193,18-19,2018-12-02 18:00:00,8.79,2018-12-02
9.44,22.73,-25.00,Intertops,1028193,18-19,2018-12-02 18:00:00,7.16,2018-12-02
10.21,23.59,-25.00,BetOnline,1028193,18-19,2018-12-02 18:00:00,8.79,2018-12-02
10.00,22.73,-25.00,Opening,1028193,18-19,2018-12-02 18:00:00,7.73,2018-12-02
10.21,23.59,-25.00,best,1028193,18-19,2018-12-02 18:00:00,8.79,2018-12-02
9.44,22.73,-25.00,worst,1028193,18-19,2018-12-02 18:00:00,7.16,2018-12-02
9.92,23.02,-25.00,average,1028193,18-19,2018-12-02 18:00:00,7.93,2018-12-02
5.75,-25.00,21.74,MyBookie,1028103,18-19,2018-11-30 19:00:00,2.49,2018-11-30
6.25,-25.00,22.73,BetNow,1028103,18-19,2018-11-30 19:00:00,3.98,2018-11-30
6.02,-25.00,22.73,SportsBetting,1028103,18-19,2018-11-30 19:00:00,3.75,2018-11-30
5.95,-25.00,22.73,Intertops,1028103,18-19,2018-11-30 19:00:00,3.68,2018-11-30
6.02,-25.00,22.73,BetOnline,1028103,18-19,2018-11-30 19:00:00,3.75,2018-11-30
8.20,-25.00,22.73,Opening,1028103,18-19,2018-11-30 19:00:00,5.92,2018-11-30
8.20,-25.00,22.73,best,1028103,18-19,2018-11-30 19:00:00,5.92,2018-11-30
5.75,-25.00,21.74,worst,1028103,18-19,2018-11-30 19:00:00,2.49,2018-11-30
6.37,-25.00,22.56,average,1028103,18-19,2018-11-30 19:00:00,3.93,2018-11-30
-25.00,23.81,-25.00,MyBookie,1028213,18-19,2018-12-03 19:30:00,-26.19,2018-12-03
-25.00,22.73,-25.00,BetNow,1028213,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,22.52,-25.00,SportsBetting,1028213,18-19,2018-12-03 19:30:00,-27.48,2018-12-03
-25.00,22.73,-25.00,Intertops,1028213,18-19,2018-12-03 19:30:00,-27.27,2018-12-03
-25.00,22.52,-25.00,BetOnline,1028213,18-19,2018-12-03 19:30:00,-27.48,2018-12-03
-25.00,22.73,22.73,Opening,1028213,18-19,2018-12-03 19:30:00,20.45,2018-12-03
-25.00,23.81,23.15,best,1028213,18-19,2018-12-03 19:30:00,21.96,2018-12-03
-25.00,22.52,-25.00,worst,1028213,18-19,2018-12-03 19:30:00,-27.48,2018-12-03
-25.00,22.84,-25.00,average,1028213,18-19,2018-12-03 19:30:00,-27.16,2018-12-03
-25.00,-25.00,-25.00,MyBookie,1028033,18-19,2018-11-28 19:30:00,-75.00,2018-11-28
-25.00,-25.00,-25.00,BetNow,1028033,18-19,2018-11-28 19:30:00,-75.00,2018-11-28
-25.00,-25.00,22.12,SportsBetting,1028033,18-19,2018-11-28 19:30:00,-27.88,2018-11-28
-25.00,-25.00,22.73,Intertops,1028033,18-19,2018-11-28 19:30:00,-27.27,2018-11-28
-25.00,-25.00,22.12,BetOnline,1028033,18-19,2018-11-28 19:30:00,-27.88,2018-11-28
-25.00,-25.00,-25.00,Opening,1028033,18-19,2018-11-28 19:30:00,-75.00,2018-11-28
-25.00,-25.00,22.73,best,1028033,18-19,2018-11-28 19:30:00,-27.27,2018-11-28
-25.00,-25.00,-25.00,worst,1028033,18-19,2018-11-28 19:30:00,-75.00,2018-11-28
-25.00,-25.00,-25.00,average,1028033,18-19,2018-11-28 19:30:00,-75.00,2018-11-28
-25.00,-25.00,22.73,MyBookie,1028108,18-19,2018-11-30 19:30:00,-27.27,2018-11-30
-25.00,-25.00,22.73,BetNow,1028108,18-19,2018-11-30 19:30:00,-27.27,2018-11-30
-25.00,-25.00,22.12,SportsBetting,1028108,18-19,2018-11-30 19:30:00,-27.88,2018-11-30
-25.00,-25.00,22.73,Intertops,1028108,18-19,2018-11-30 19:30:00,-27.27,2018-11-30
-25.00,-25.00,22.12,BetOnline,1028108,18-19,2018-11-30 19:30:00,-27.88,2018-11-30
-25.00,-25.00,-25.00,Opening,1028108,18-19,2018-11-30 19:30:00,-75.00,2018-11-30
-25.00,-25.00,-25.00,best,1028108,18-19,2018-11-30 19:30:00,-75.00,2018-11-30
-25.00,-25.00,22.12,worst,1028108,18-19,2018-11-30 19:30:00,-27.88,2018-11-30
-25.00,-25.00,22.53,average,1028108,18-19,2018-11-30 19:30:00,-27.47,2018-11-30
9.26,22.73,-25.00,MyBookie,1028278,18-19,2018-12-05 19:30:00,6.99,2018-12-05
9.80,22.73,-25.00,BetNow,1028278,18-19,2018-12-05 19:30:00,7.53,2018-12-05
9.09,20.83,-25.00,SportsBetting,1028278,18-19,2018-12-05 19:30:00,4.92,2018-12-05
9.80,22.73,-25.00,Intertops,1028278,18-19,2018-12-05 19:30:00,7.53,2018-12-05
9.09,20.83,-25.00,BetOnline,1028278,18-19,2018-12-05 19:30:00,4.92,2018-12-05
8.48,22.73,22.73,Opening,1028278,18-19,2018-12-05 19:30:00,53.93,2018-12-05
9.80,22.73,-25.00,best,1028278,18-19,2018-12-05 19:30:00,7.53,2018-12-05
8.48,20.83,22.73,worst,1028278,18-19,2018-12-05 19:30:00,52.03,2018-12-05
9.25,22.10,-25.00,average,1028278,18-19,2018-12-05 19:30:00,6.35,2018-12-05
12.82,23.81,-25.00,MyBookie,1027933,18-19,2018-11-25 18:00:00,11.63,2018-11-25
13.51,22.73,-25.00,BetNow,1027933,18-19,2018-11-25 18:00:00,11.24,2018-11-25
13.16,22.93,-25.00,SportsBetting,1027933,18-19,2018-11-25 18:00:00,11.09,2018-11-25
12.50,22.73,-25.00,Intertops,1027933,18-19,2018-11-25 18:00:00,10.23,2018-11-25
13.16,22.93,-25.00,BetOnline,1027933,18-19,2018-11-25 18:00:00,11.09,2018-11-25
13.97,-25.00,-25.00,Opening,1027933,18-19,2018-11-25 18:00:00,-36.03,2018-11-25
13.97,23.81,-25.00,best,1027933,18-19,2018-11-25 18:00:00,12.78,2018-11-25
12.50,-25.00,-25.00,worst,1027933,18-19,2018-11-25 18:00:00,-37.50,2018-11-25
13.18,23.01,-25.00,average,1027933,18-19,2018-11-25 18:00:00,11.20,2018-11-25
18.52,22.73,22.73,MyBookie,1028228,18-19,2018-12-03 19:30:00,63.97,2018-12-03
18.52,22.73,22.73,BetNow,1028228,18-19,2018-12-03 19:30:00,63.97,2018-12-03
18.38,22.12,22.73,SportsBetting,1028228,18-19,2018-12-03 19:30:00,63.23,2018-12-03
18.52,22.73,22.73,Intertops,1028228,18-19,2018-12-03 19:30:00,63.97,2018-12-03
18.38,22.12,22.73,BetOnline,1028228,18-19,2018-12-03 19:30:00,63.23,2018-12-03
18.12,25.00,22.73,Opening,1028228,18-19,2018-12-03 19:30:00,65.84,2018-12-03
18.52,25.00,22.73,best,1028228,18-19,2018-12-03 19:30:00,66.25,2018-12-03
18.12,22.12,22.73,worst,1028228,18-19,2018-12-03 19:30:00,62.97,2018-12-03
18.40,22.53,22.73,average,1028228,18-19,2018-12-03 19:30:00,63.66,2018-12-03
-25.00,-25.00,-25.00,MyBookie,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,BetNow,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,SportsBetting,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,Intertops,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,BetOnline,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,Opening,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,best,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,worst,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,average,1028143,18-19,2018-12-01 17:00:00,-75.00,2018-12-01
-25.00,-25.00,-25.00,MyBookie,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,BetNow,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,SportsBetting,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,Intertops,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,BetOnline,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,Opening,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,best,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,worst,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,average,1028013,18-19,2018-11-27 21:00:00,-75.00,2018-11-27
-25.00,-25.00,-25.00,MyBookie,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,-25.00,BetNow,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,-25.00,SportsBetting,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,-25.00,Intertops,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,-25.00,BetOnline,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,22.73,Opening,1028258,18-19,2018-12-04 21:00:00,-27.27,2018-12-04
-25.00,-25.00,-25.00,best,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,-25.00,22.32,worst,1028258,18-19,2018-12-04 21:00:00,-27.68,2018-12-04
-25.00,-25.00,-25.00,average,1028258,18-19,2018-12-04 21:00:00,-75.00,2018-12-04
-25.00,22.73,22.73,MyBookie,1027988,18-19,2018-11-26 21:00:00,20.45,2018-11-26
-25.00,22.73,22.73,BetNow,1027988,18-19,2018-11-26 21:00:00,20.45,2018-11-26
-25.00,23.81,23.15,SportsBetting,1027988,18-19,2018-11-26 21:00:00,21.96,2018-11-26
-25.00,22.73,22.73,Intertops,1027988,18-19,2018-11-26 21:00:00,20.45,2018-11-26
-25.00,23.81,23.15,BetOnline,1027988,18-19,2018-11-26 21:00:00,21.96,2018-11-26
-25.00,22.93,22.73,Opening,1027988,18-19,2018-11-26 21:00:00,20.66,2018-11-26
-25.00,23.81,23.15,best,1027988,18-19,2018-11-26 21:00:00,21.96,2018-11-26
-25.00,22.73,22.73,worst,1027988,18-19,2018-11-26 21:00:00,20.45,2018-11-26
-25.00,23.12,22.87,average,1027988,18-19,2018-11-26 21:00:00,20.99,2018-11-26
2.23,-25.00,-25.00,MyBookie,1028118,18-19,2018-11-30 20:00:00,-47.77,2018-11-30
2.27,-25.00,-25.00,BetNow,1028118,18-19,2018-11-30 20:00:00,-47.73,2018-11-30
2.38,-25.00,-25.00,SportsBetting,1028118,18-19,2018-11-30 20:00:00,-47.62,2018-11-30
2.08,-25.00,-25.00,Intertops,1028118,18-19,2018-11-30 20:00:00,-47.92,2018-11-30
2.38,-25.00,-25.00,BetOnline,1028118,18-19,2018-11-30 20:00:00,-47.62,2018-11-30
2.38,-25.00,-25.00,Opening,1028118,18-19,2018-11-30 20:00:00,-47.62,2018-11-30
2.38,-25.00,-25.00,best,1028118,18-19,2018-11-30 20:00:00,-47.62,2018-11-30
2.08,-25.00,-25.00,worst,1028118,18-19,2018-11-30 20:00:00,-47.92,2018-11-30
2.29,-25.00,-25.00,average,1028118,18-19,2018-11-30 20:00:00,-47.71,2018-11-30
2.25,-25.00,-25.00,MyBookie,1028053,18-19,2018-11-28 20:00:00,-47.75,2018-11-28
2.27,-25.00,-25.00,BetNow,1028053,18-19,2018-11-28 20:00:00,-47.73,2018-11-28
2.38,-25.00,-25.00,SportsBetting,1028053,18-19,2018-11-28 20:00:00,-47.62,2018-11-28
2.27,-25.00,-25.00,Intertops,1028053,18-19,2018-11-28 20:00:00,-47.73,2018-11-28
2.38,-25.00,-25.00,BetOnline,1028053,18-19,2018-11-28 20:00:00,-47.62,2018-11-28
1.56,-25.00,-25.00,Opening,1028053,18-19,2018-11-28 20:00:00,-48.44,2018-11-28
2.38,-25.00,-25.00,best,1028053,18-19,2018-11-28 20:00:00,-47.62,2018-11-28
1.56,-25.00,-25.00,worst,1028053,18-19,2018-11-28 20:00:00,-48.44,2018-11-28
2.19,-25.00,-25.00,average,1028053,18-19,2018-11-28 20:00:00,-47.81,2018-11-28
4.72,22.73,-25.00,MyBookie,1028063,18-19,2018-11-28 22:00:00,2.45,2018-11-28
5.26,22.73,-25.00,BetNow,1028063,18-19,2018-11-28 22:00:00,2.99,2018-11-28
5.32,22.73,-25.00,SportsBetting,1028063,18-19,2018-11-28 22:00:00,3.05,2018-11-28
5.21,22.73,-25.00,Intertops,1028063,18-19,2018-11-28 22:00:00,2.93,2018-11-28
5.32,22.73,-25.00,BetOnline,1028063,18-19,2018-11-28 22:00:00,3.05,2018-11-28
8.50,22.93,-25.00,Opening,1028063,18-19,2018-11-28 22:00:00,6.44,2018-11-28
8.50,22.93,-25.00,best,1028063,18-19,2018-11-28 22:00:00,6.44,2018-11-28
4.72,22.73,-25.00,worst,1028063,18-19,2018-11-28 22:00:00,2.45,2018-11-28
5.72,22.76,-25.00,average,1028063,18-19,2018-11-28 22:00:00,3.48,2018-11-28
25.00,22.73,22.73,MyBookie,1028138,18-19,2018-11-30 22:30:00,70.45,2018-11-30
24.51,22.73,22.73,BetNow,1028138,18-19,2018-11-30 22:30:00,69.97,2018-11-30
23.81,22.73,22.32,SportsBetting,1028138,18-19,2018-11-30 22:30:00,68.86,2018-11-30
26.25,22.73,22.73,Intertops,1028138,18-19,2018-11-30 22:30:00,71.70,2018-11-30
23.81,22.73,22.32,BetOnline,1028138,18-19,2018-11-30 22:30:00,68.86,2018-11-30
32.25,23.81,22.73,Opening,1028138,18-19,2018-11-30 22:30:00,78.79,2018-11-30
32.25,23.81,22.73,best,1028138,18-19,2018-11-30 22:30:00,78.79,2018-11-30
23.81,22.73,22.32,worst,1028138,18-19,2018-11-30 22:30:00,68.86,2018-11-30
25.94,22.91,22.59,average,1028138,18-19,2018-11-30 22:30:00,71.44,2018-11-30
37.50,22.73,22.73,MyBookie,1027958,18-19,2018-11-25 21:00:00,82.95,2018-11-25
39.50,22.73,22.73,BetNow,1027958,18-19,2018-11-25 21:00:00,84.95,2018-11-25
37.50,22.12,22.73,SportsBetting,1027958,18-19,2018-11-25 21:00:00,82.35,2018-11-25
40.00,22.73,22.73,Intertops,1027958,18-19,2018-11-25 21:00:00,85.45,2018-11-25
37.50,22.12,22.73,BetOnline,1027958,18-19,2018-11-25 21:00:00,82.35,2018-11-25
38.50,22.73,22.73,Opening,1027958,18-19,2018-11-25 21:00:00,83.95,2018-11-25
40.00,22.73,22.73,best,1027958,18-19,2018-11-25 21:00:00,85.45,2018-11-25
37.50,22.12,22.73,worst,1027958,18-19,2018-11-25 21:00:00,82.35,2018-11-25
38.42,22.53,22.73,average,1027958,18-19,2018-11-25 21:00:00,83.67,2018-11-25
-25.00,22.73,22.73,MyBookie,1028233,18-19,2018-12-03 20:00:00,20.45,2018-12-03
-25.00,22.73,22.73,BetNow,1028233,18-19,2018-12-03 20:00:00,20.45,2018-12-03
-25.00,21.93,22.73,SportsBetting,1028233,18-19,2018-12-03 20:00:00,19.66,2018-12-03
-25.00,22.73,22.73,Intertops,1028233,18-19,2018-12-03 20:00:00,20.45,2018-12-03
-25.00,21.93,22.73,BetOnline,1028233,18-19,2018-12-03 20:00:00,19.66,2018-12-03
-25.00,22.73,-25.00,Opening,1028233,18-19,2018-12-03 20:00:00,-27.27,2018-12-03
-25.00,22.73,22.73,best,1028233,18-19,2018-12-03 20:00:00,20.45,2018-12-03
