book,day,ml_winnings,spread_winnings,total_winnings,agg_winnings,season
Intertops,2018-11-27,-13.46,18.18,-29.55,-24.82,18-19
Intertops,2018-11-28,-10.67,-106.82,131.82,14.33,18-19
Intertops,2018-11-29,36.02,68.18,20.45,124.66,18-19
Intertops,2018-11-30,9.07,-227.27,154.55,-63.65,18-19
Intertops,2018-12-01,-35.43,-79.55,-31.82,-146.80,18-19
Intertops,2018-12-02,32.77,-6.82,-54.55,-28.59,18-19
Intertops,2018-12-03,-59.84,15.91,-79.55,-123.47,18-19
Intertops,2018-12-04,-57.31,18.18,-78.26,-117.39,18-19
Intertops,2018-12-05,27.46,-11.36,-106.82,-90.72,18-19
Intertops,2018-12-06,-47.73,-75.00,-75.00,-197.73,18-19
Intertops,2018-12-07,-15.06,85.17,-106.82,-36.70,18-19
Intertops,2018-12-08,-46.07,61.36,61.36,76.66,18-19
Intertops,2018-12-09,108.49,43.18,-4.55,147.13,18-19
Intertops,2018-12-10,37.04,-36.36,-36.36,-35.68,18-19
Intertops,2018-12-11,-6.60,-75.00,68.18,-13.42,18-19
Intertops,2018-12-12,-95.40,11.36,-179.55,-263.58,18-19
Intertops,2018-12-13,-63.89,-52.27,-4.55,-120.71,18-19
Intertops,2018-12-14,-70.69,13.64,-81.82,-138.87,18-19
Intertops,2018-12-15,-90.76,111.36,15.91,36.51,18-19
Intertops,2018-12-16,-44.17,-31.82,-79.55,-155.53,18-19
Intertops,2018-12-17,-66.37,-100.00,-9.09,-175.46,18-19
Intertops,2018-12-18,-62.50,-52.27,43.18,-71.59,18-19
Intertops,2018-12-19,-83.89,34.09,-109.09,-158.89,18-19
Intertops,2018-12-20,-8.87,-2.27,-50.00,-61.14,18-19
Intertops,2018-12-21,-41.05,-59.09,-11.36,-111.50,18-19
Intertops,2018-12-22,25.67,-31.82,-31.82,-37.97,18-19
Intertops,2018-12-23,-158.66,9.39,59.09,-90.17,18-19
Intertops,2018-12-25,-95.00,-76.19,20.45,-150.74,18-19
Intertops,2018-12-26,-60.36,-106.82,-59.09,-226.27,18-19
Intertops,2018-12-27,23.03,65.91,18.18,107.13,18-19
Intertops,2018-12-28,-33.55,-106.82,-11.36,-151.73,18-19
Intertops,2018-12-29,-12.14,-81.82,63.64,-30.32,18-19
Intertops,2018-12-30,-12.85,-102.27,40.91,-74.22,18-19
Intertops,2018-12-31,-5.52,15.91,18.18,28.58,18-19
Intertops,2019-01-01,-23.37,-29.55,18.18,-34.73,18-19
Intertops,2019-01-02,13.15,-81.82,13.64,-55.03,18-19
Intertops,2019-01-03,-75.00,-27.27,-27.27,-129.55,18-19
Intertops,2019-01-04,71.02,35.38,38.64,145.03,18-19
Intertops,2019-01-05,-32.29,-9.09,-9.09,-50.47,18-19
Intertops,2019-01-06,82.73,111.36,111.36,305.46,18-19
Intertops,2019-01-07,71.99,38.64,38.64,149.27,18-19
Intertops,2019-01-08,1.81,-8.01,-9.09,-15.29,18-19
Intertops,2019-01-09,21.45,-59.09,-11.36,-49.01,18-19
Intertops,2019-01-10,-67.65,-100.00,-4.55,-172.19,18-19
Intertops,2019-01-11,-110.52,-129.55,-127.27,-367.34,18-19
Intertops,2019-01-12,-60.71,40.80,134.09,114.19,18-19
Intertops,2019-01-13,-4.03,15.91,15.91,27.79,18-19
Intertops,2019-01-14,158.43,135.47,-54.55,239.35,18-19
Intertops,2019-01-15,22.10,-4.55,-102.27,-84.72,18-19
Intertops,2019-01-16,-14.56,-4.65,-104.55,-123.76,18-19
Intertops,2019-01-17,-1.81,40.91,40.91,80.00,18-19
Intertops,2019-01-18,9.22,18.18,-31.82,-4.41,18-19
Intertops,2019-01-19,-14.00,38.64,-106.82,-82.19,18-19
Intertops,2019-01-20,70.83,20.45,-75.00,16.29,18-19
Intertops,2019-01-21,42.82,-83.01,-84.09,-124.28,18-19
Intertops,2019-01-22,3.57,-27.27,20.45,-3.25,18-19
Intertops,2019-01-23,59.34,-12.35,84.09,131.08,18-19
Intertops,2019-01-24,-37.87,44.27,-52.27,-45.87,18-19
Intertops,2019-01-25,54.60,87.45,38.64,180.69,18-19
Intertops,2019-01-26,-53.89,-77.27,-29.55,-160.71,18-19
Intertops,2019-01-27,-11.66,-81.82,111.36,17.89,18-19
Intertops,2019-01-28,-28.78,63.94,-77.27,-42.11,18-19
Intertops,2019-01-29,206.01,16.01,-79.55,142.47,18-19
Intertops,2019-01-30,15.24,-9.09,-104.55,-98.40,18-19
Intertops,2019-01-31,-50.77,41.99,-54.55,-63.32,18-19
Intertops,2019-02-01,-26.91,-27.27,-77.27,-131.45,18-19
Intertops,2019-02-02,125.80,82.90,-61.36,147.33,18-19
Intertops,2019-02-03,-45.10,-75.00,-75.00,-195.10,18-19
Intertops,2019-02-04,-32.63,39.92,-54.55,-47.25,18-19
Intertops,2019-02-05,-39.73,37.65,38.64,36.55,18-19
Intertops,2019-02-06,-47.98,-79.55,-79.55,-207.07,18-19
Intertops,2019-02-07,58.54,-54.55,-54.55,-50.55,18-19
Intertops,2019-02-08,33.90,-9.09,-9.09,15.71,18-19
Intertops,2019-02-09,139.38,-34.09,-129.55,-24.26,18-19
Intertops,2019-02-10,-34.20,-29.55,-29.55,-93.29,18-19
Intertops,2019-02-11,-69.53,-129.55,-79.55,-278.62,18-19
Intertops,2019-02-12,-61.12,18.18,65.91,22.97,18-19
Intertops,2019-02-13,-25.18,105.83,-179.55,-98.89,18-19
Intertops,2019-02-14,-75.00,20.45,20.45,-34.09,18-19
Intertops,2019-02-21,4.28,-6.72,40.91,38.47,18-19
Intertops,2019-02-22,-37.37,13.64,-129.55,-153.28,18-19
Intertops,2019-02-23,41.23,126.58,-61.36,106.45,18-19
Intertops,2019-02-24,-75.00,-28.26,-27.27,-130.53,18-19
Intertops,2019-02-25,-24.96,-36.36,106.82,45.50,18-19
Intertops,2019-02-26,54.38,-27.27,68.18,95.28,18-19
Intertops,2019-02-27,16.59,156.82,-36.36,137.05,18-19
Intertops,2019-02-28,-119.68,-7.80,-6.82,-134.30,18-19
Intertops,2019-03-01,-64.67,16.99,-79.55,-127.22,18-19
Intertops,2019-03-02,63.52,-34.09,156.82,186.25,18-19
Intertops,2019-03-03,65.83,-8.01,-9.09,48.73,18-19
Intertops,2019-03-04,5.69,112.45,111.36,229.50,18-19
Intertops,2019-03-05,-77.92,-55.53,40.91,-92.54,18-19
Intertops,2019-03-06,-143.18,-152.27,84.09,-211.36,18-19
Intertops,2019-03-07,40.63,-2.27,-50.00,-11.64,18-19
Intertops,2019-03-08,-118.51,-129.55,61.36,-186.69,18-19
Intertops,2019-03-09,-18.72,41.99,-6.82,16.46,18-19
Intertops,2019-03-10,-40.64,13.64,13.64,-13.37,18-19
Intertops,2019-03-11,79.79,-6.82,-6.82,66.16,18-19
Intertops,2019-03-12,-7.12,-31.82,-31.82,-70.75,18-19
Intertops,2019-03-13,74.87,-6.82,-6.82,61.23,18-19
Intertops,2019-03-14,-57.35,-54.55,-6.82,-118.72,18-19
Intertops,2019-03-15,-48.57,-8.99,-56.82,-114.38,18-19
Intertops,2019-03-16,-32.21,37.65,-152.27,-146.83,18-19
Intertops,2019-03-17,-130.10,-55.74,40.91,-144.93,18-19
Intertops,2019-03-18,-28.09,-34.09,-34.09,-96.27,18-19
Intertops,2019-03-19,32.40,-7.80,40.91,65.50,18-19
Intertops,2019-03-20,-128.03,-81.72,109.09,-100.66,18-19
Intertops,2019-03-21,31.45,-54.55,40.91,17.82,18-19
Intertops,2019-03-22,36.17,17.20,18.18,71.55,18-19
Intertops,2019-03-23,-56.06,88.64,-6.82,25.76,18-19
Intertops,2019-03-24,-112.54,-9.09,38.64,-82.99,18-19
Intertops,2019-03-25,-38.01,-52.27,-4.55,-94.83,18-19
Intertops,2019-03-26,-27.09,86.26,-106.82,-47.65,18-19
Intertops,2019-03-27,16.10,19.27,-75.00,-39.63,18-19
Intertops,2019-03-28,74.15,-4.55,-104.55,-34.94,18-19
Intertops,2019-03-29,-19.77,88.64,-6.82,62.05,18-19
Intertops,2019-03-30,-54.58,-225.00,13.64,-265.94,18-19
Intertops,2019-03-31,160.25,61.66,15.91,237.83,18-19
Intertops,2019-04-01,79.71,13.64,-34.09,59.26,18-19
Intertops,2019-04-02,-41.67,-51.19,-52.27,-145.13,18-19
Intertops,2019-04-03,24.21,-13.64,-61.36,-50.79,18-19
Intertops,2019-04-04,20.57,-75.00,20.45,-33.98,18-19
Intertops,2019-04-05,-126.90,-37.55,-34.09,-198.54,18-19
Intertops,2019-04-06,-20.83,-50.00,-2.27,-73.11,18-19
Intertops,2019-04-07,382.58,79.64,127.27,589.50,18-19
Intertops,2019-04-09,32.84,11.36,106.82,151.03,18-19
Intertops,2019-04-10,-111.23,58.10,-36.36,-89.49,18-19
Intertops,2019-04-13,-73.22,43.18,-4.55,-34.58,18-19
Intertops,2019-04-14,-6.85,-100.00,-100.00,-206.85,18-19
Intertops,2019-04-15,-18.75,-1.19,-2.27,-22.21,18-19
Intertops,2019-04-16,-12.81,-75.00,-27.27,-115.08,18-19
Intertops,2019-04-17,18.32,-75.00,20.45,-36.22,18-19
Intertops,2019-04-18,2.18,-27.27,-27.27,-52.37,18-19
Intertops,2019-04-19,46.76,-28.26,-27.27,-8.77,18-19
Intertops,2019-04-20,83.09,44.27,43.28,170.63,18-19
Intertops,2019-04-21,6.34,42.29,-4.55,44.09,18-19
Intertops,2019-04-22,-22.37,-1.19,-2.27,-25.83,18-19
Intertops,2019-04-23,-4.45,-52.27,43.18,-13.54,18-19
Intertops,2019-04-24,-18.42,45.45,-50.00,-22.97,18-19
Intertops,2019-04-25,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-04-26,4.54,-25.00,-25.00,-45.45,18-19
Intertops,2019-04-27,-15.00,-3.26,-50.00,-68.26,18-19
Intertops,2019-04-28,-15.38,45.45,-50.00,-19.93,18-19
Intertops,2019-04-29,40.00,-2.27,-2.27,35.45,18-19
Intertops,2019-04-30,18.94,-50.00,45.45,14.39,18-19
Intertops,2019-05-01,38.75,23.81,-25.00,37.56,18-19
Intertops,2019-05-02,26.25,23.81,-25.00,25.06,18-19
Intertops,2019-05-03,39.70,46.54,45.45,131.69,18-19
Intertops,2019-05-04,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-05-05,-50.00,45.45,-2.27,-6.82,18-19
Intertops,2019-05-06,-1.19,-2.27,0.00,-3.46,18-19
Intertops,2019-05-07,-50.00,-50.00,45.45,-54.55,18-19
Intertops,2019-05-08,16.20,-2.27,-50.00,-36.08,18-19
Intertops,2019-05-09,40.53,-1.19,45.45,84.80,18-19
Intertops,2019-05-10,68.75,22.73,22.73,114.20,18-19
Intertops,2019-05-12,28.75,45.45,-50.00,24.20,18-19
Intertops,2019-05-14,8.33,-25.00,-25.00,-41.67,18-19
Intertops,2019-05-15,8.93,-25.00,-25.00,-41.07,18-19
Intertops,2019-05-16,7.81,22.73,22.73,53.27,18-19
Intertops,2019-05-17,10.00,-25.00,22.73,7.73,18-19
Intertops,2019-05-18,31.25,23.81,-25.00,30.06,18-19
Intertops,2019-05-19,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-05-20,18.52,25.00,22.73,66.25,18-19
Intertops,2019-05-21,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-05-23,-25.00,21.74,-25.00,-28.26,18-19
Intertops,2019-05-25,-25.00,-25.00,-25.00,-75.00,18-19
Intertops,2019-05-30,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-06-02,28.75,22.73,25.00,76.48,18-19
Intertops,2019-06-05,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-06-07,-25.00,22.73,-25.00,-27.27,18-19
Intertops,2019-06-10,23.81,22.73,-25.00,21.54,18-19
Intertops,2019-06-13,-25.00,-25.00,22.73,-27.27,18-19
Intertops,2019-10-22,11.25,-2.27,-50.00,-41.02,19-20
Intertops,2019-10-23,-86.62,59.09,-131.82,-159.35,19-20
Intertops,2019-10-24,22.73,20.45,20.45,63.64,19-20
Intertops,2019-10-25,-43.49,-82.81,14.72,-111.57,19-20
Intertops,2019-10-26,-49.56,131.82,36.36,118.63,19-20
Intertops,2019-10-27,-33.41,-27.27,18.18,-42.50,19-20
Intertops,2019-10-28,16.50,106.91,-129.55,-6.13,19-20
Intertops,2019-10-29,22.94,-27.27,20.45,16.12,19-20
Intertops,2019-10-30,-212.54,-132.81,-131.82,-477.16,19-20
Intertops,2019-10-31,25.00,-28.26,20.45,17.19,19-20
Intertops,2019-11-01,15.84,40.02,40.91,96.77,19-20
Intertops,2019-11-02,-35.52,93.18,-104.55,-46.88,19-20
Intertops,2019-11-03,14.69,-6.82,-54.55,-46.67,19-20
Intertops,2019-11-04,-42.73,-6.82,40.91,-8.64,19-20
Intertops,2019-11-05,15.58,90.91,-6.82,99.67,19-20
Intertops,2019-11-06,-58.28,-34.09,111.36,18.99,19-20
Intertops,2019-11-07,21.70,-52.27,43.18,12.61,19-20
Intertops,2019-11-08,-114.02,-36.07,11.36,-138.72,19-20
Intertops,2019-11-09,-10.20,111.66,65.91,167.37,19-20
Intertops,2019-11-10,138.56,86.46,38.64,263.65,19-20
Intertops,2019-11-11,-54.79,-6.82,40.91,-20.70,19-20
Intertops,2019-11-12,30.18,-6.82,38.64,62.00,19-20
Intertops,2019-11-13,-86.48,63.64,-31.82,-54.66,19-20
Intertops,2019-11-14,9.45,-54.55,-150.00,-195.09,19-20
Intertops,2019-11-15,-39.14,180.83,38.64,180.32,19-20
Intertops,2019-11-16,77.42,39.72,-104.55,12.59,19-20
Intertops,2019-11-17,-49.14,-6.82,-54.55,-110.51,19-20
Intertops,2019-11-18,50.55,-34.09,-81.82,-65.35,19-20
Intertops,2019-11-19,47.47,42.20,90.91,180.58,19-20
Intertops,2019-11-20,4.33,12.45,11.36,28.15,19-20
Intertops,2019-11-21,35.00,45.45,-2.27,78.18,19-20
Intertops,2019-11-22,-63.96,36.36,-59.09,-86.69,19-20
Intertops,2019-11-23,-44.74,36.36,-11.36,-19.74,19-20
Intertops,2019-11-24,-81.48,-77.27,-29.55,-188.30,19-20
Intertops,2019-11-25,111.83,-34.20,-84.09,-6.46,19-20
Intertops,2019-11-26,-50.00,-50.00,-2.27,-102.27,19-20
Intertops,2019-11-27,108.27,83.88,31.82,223.97,19-20
Intertops,2019-11-29,82.30,60.17,104.55,247.03,19-20
Intertops,2019-11-30,-11.40,-5.53,-4.55,-21.48,19-20
Intertops,2019-12-01,-65.69,12.65,63.64,10.59,19-20
Intertops,2019-12-02,17.28,-102.27,40.91,-44.08,19-20
Intertops,2019-12-03,-50.19,14.92,-31.82,-67.09,19-20
Intertops,2019-12-04,-51.84,-108.79,-11.36,-172.00,19-20
Intertops,2019-12-05,78.75,43.18,43.18,165.11,19-20
Intertops,2019-12-06,99.48,36.46,-11.36,124.58,19-20
Intertops,2019-12-07,-3.30,-77.27,18.18,-62.39,19-20
Intertops,2019-12-08,-9.71,38.73,-4.55,24.48,19-20
Intertops,2019-12-09,79.09,14.72,-81.82,11.99,19-20
Intertops,2019-12-10,-1.45,-2.27,43.18,39.46,19-20
Intertops,2019-12-11,-143.76,13.53,11.36,-118.86,19-20
Intertops,2019-12-12,-15.08,43.18,-4.55,23.56,19-20
Intertops,2019-12-13,26.50,113.53,-34.09,105.93,19-20
Intertops,2019-12-14,-172.92,-54.55,38.64,-188.83,19-20
Intertops,2019-12-15,34.88,-6.82,-6.82,21.25,19-20
Intertops,2019-12-16,-25.72,111.36,63.64,149.28,19-20
Intertops,2019-12-17,-88.48,-102.27,-6.82,-197.57,19-20
Intertops,2019-12-18,-26.31,15.91,13.64,3.23,19-20
Intertops,2019-12-19,11.67,43.18,-4.55,50.30,19-20
Intertops,2019-12-20,-8.31,-58.01,-59.09,-125.41,19-20
Intertops,2019-12-21,-15.08,-29.55,13.64,-30.99,19-20
Intertops,2019-12-22,-65.47,-77.27,18.18,-124.56,19-20
Intertops,2019-12-23,15.29,59.19,11.36,85.84,19-20
Intertops,2019-12-25,42.50,18.18,18.18,78.86,19-20
Intertops,2019-12-26,-29.31,-5.73,-6.82,-41.86,19-20
Intertops,2019-12-27,-4.74,41.99,-6.82,30.44,19-20
Intertops,2019-12-28,53.31,-10.28,177.27,220.31,19-20
Intertops,2019-12-29,-50.62,18.18,-29.55,-61.98,19-20
Intertops,2019-12-30,333.26,88.64,-6.82,415.08,19-20
Intertops,2019-12-31,-13.90,-79.55,-31.82,-125.26,19-20
Intertops,2020-01-01,-45.80,-4.55,-4.55,-54.89,19-20
Intertops,2020-01-02,6.42,-129.55,-129.55,-252.66,19-20
Intertops,2020-01-03,-49.07,-4.55,-6.82,-60.43,19-20
Intertops,2020-01-04,160.39,154.55,59.09,374.03,19-20
Intertops,2020-01-05,-33.41,65.91,-29.55,2.95,19-20
Intertops,2020-01-06,44.76,16.99,13.64,75.39,19-20
Intertops,2020-01-07,-28.06,-54.55,-54.55,-137.15,19-20
Intertops,2020-01-08,85.06,-34.09,15.91,66.88,19-20
Intertops,2020-01-09,-4.68,-4.55,-4.55,-13.77,19-20
Intertops,2020-01-10,9.85,83.20,36.36,129.42,19-20
Intertops,2020-01-11,35.21,63.64,63.64,162.48,19-20
Intertops,2020-01-12,-10.93,-32.80,-31.82,-75.55,19-20
Intertops,2020-01-13,-18.96,-79.55,63.64,-34.87,19-20
Intertops,2020-01-14,-65.14,-150.00,-54.55,-269.68,19-20
Intertops,2020-01-15,-130.89,-9.09,36.36,-103.62,19-20
Intertops,2020-01-16,85.43,114.72,68.18,268.33,19-20
Intertops,2020-01-17,-29.61,15.91,-31.82,-45.52,19-20
Intertops,2020-01-18,32.74,-35.28,-36.36,-38.90,19-20
Intertops,2020-01-19,0.00,-2.27,-2.27,-4.55,19-20
Intertops,2020-01-20,29.15,33.98,-111.36,-48.23,19-20
Intertops,2020-01-21,30.00,22.73,22.73,75.45,19-20
Intertops,2020-01-22,-69.41,-62.35,-13.64,-145.40,19-20
Intertops,2020-01-23,52.00,-27.27,-75.00,-50.27,19-20
Intertops,2020-01-24,82.57,12.45,-36.36,58.65,19-20
Intertops,2020-01-25,-33.33,68.18,-29.55,5.30,19-20
Intertops,2020-01-26,-28.38,-104.55,38.64,-94.28,19-20
Intertops,2020-01-27,138.55,39.92,-6.82,171.65,19-20
Intertops,2020-01-28,-38.57,38.64,-104.55,-104.48,19-20
Intertops,2020-01-29,80.46,-6.82,40.91,114.55,19-20
Intertops,2020-01-30,-53.71,88.64,-102.27,-67.34,19-20
Intertops,2020-01-31,-33.95,-31.82,-31.82,-97.59,19-20
Intertops,2020-02-01,156.14,86.26,-107.81,134.59,19-20
Intertops,2020-02-02,-4.35,-52.27,43.18,-13.44,19-20
Intertops,2020-02-03,-40.84,-155.53,84.09,-112.28,19-20
Intertops,2020-02-04,-8.59,-100.00,-4.55,-113.14,19-20
Intertops,2020-02-05,-57.62,109.19,109.09,160.66,19-20
Intertops,2020-02-06,122.10,69.27,-27.27,164.09,19-20
Intertops,2020-02-07,-38.42,38.64,-56.82,-56.61,19-20
Intertops,2020-02-08,-23.58,61.36,-34.09,3.69,19-20
Intertops,2020-02-09,9.88,18.18,111.36,139.42,19-20
Intertops,2020-02-10,-19.30,-80.53,-34.09,-133.92,19-20
Intertops,2020-02-11,95.81,18.18,20.45,134.45,19-20
Intertops,2020-02-12,-73.74,-36.36,202.27,92.17,19-20
Intertops,2020-02-13,-50.00,-50.00,-50.00,-150.00,19-20
Intertops,2020-02-20,-92.27,-54.55,-6.82,-153.63,19-20
Intertops,2020-02-21,78.44,-129.55,-80.74,-131.84,19-20
Intertops,2020-02-22,16.63,14.92,15.91,47.46,19-20
Intertops,2020-02-23,-39.51,-31.82,15.91,-55.42,19-20
Intertops,2020-02-24,-88.67,-10.08,-104.55,-203.29,19-20
Intertops,2020-02-25,-3.27,-79.55,-31.82,-114.63,19-20
Intertops,2020-02-26,144.61,-34.09,-34.09,76.43,19-20
Intertops,2020-02-27,-4.76,-4.55,-52.27,-61.58,19-20
Intertops,2020-02-28,-159.27,-9.09,-59.09,-227.45,19-20
Intertops,2020-02-29,-50.00,-6.82,38.64,-18.18,19-20
Intertops,2020-03-01,-20.98,16.99,-31.82,-35.81,19-20
Intertops,2020-03-02,-14.44,-79.55,-79.55,-173.53,19-20
Intertops,2020-03-03,-54.39,-56.82,-9.09,-120.30,19-20
Intertops,2020-03-04,35.81,108.10,13.64,157.55,19-20
Intertops,2020-03-05,31.13,44.27,43.18,118.58,19-20
Intertops,2020-03-06,-54.80,-107.81,-59.09,-221.69,19-20
Intertops,2020-03-07,-82.42,-54.55,-6.82,-143.78,19-20
Intertops,2020-03-08,-168.88,-34.09,-36.36,-239.33,19-20
Intertops,2020-03-09,35.00,22.73,-27.27,30.45,19-20
Intertops,2020-03-10,-15.79,14.92,61.37,60.50,19-20
Intertops,2020-03-11,-16.88,43.18,-4.55,21.76,19-20
Intertops,2020-07-30,-50.00,-2.27,-2.27,-54.55,19-20
Intertops,2020-07-31,37.50,-6.82,40.91,71.59,19-20
Intertops,2020-08-01,-85.30,-29.55,18.18,-96.66,19-20
Intertops,2020-08-02,-93.75,43.18,40.91,-9.66,19-20
Intertops,2020-08-03,-35.83,-54.55,40.91,-49.47,19-20
Intertops,2020-08-04,-64.13,87.65,-4.55,18.97,19-20
Intertops,2020-08-05,-86.47,-55.53,-6.82,-148.82,19-20
Intertops,2020-08-06,9.18,-103.26,-54.55,-148.62,19-20
Intertops,2020-08-07,128.03,40.91,43.18,212.13,19-20
Intertops,2020-08-08,-61.25,64.92,-77.27,-73.60,19-20
Intertops,2020-08-09,-63.03,14.92,-79.55,-127.66,19-20
Intertops,2020-08-10,53.48,-28.46,66.99,92.01,19-20
Intertops,2020-08-11,-8.29,-127.27,63.64,-71.92,19-20
Intertops,2020-08-12,-28.00,-4.55,43.18,10.64,19-20
Intertops,2020-08-13,-99.62,-30.73,-31.82,-162.18,19-20
Intertops,2020-08-14,-5.71,-3.46,-52.27,-61.45,19-20
Intertops,2020-08-15,9.62,22.73,-25.00,7.34,19-20
Intertops,2020-08-17,-31.46,-100.00,43.18,-88.28,19-20
Intertops,2020-08-18,73.52,43.18,43.18,159.88,19-20
Intertops,2020-08-19,26.28,43.18,43.18,112.65,19-20
Intertops,2020-08-20,11.37,-51.19,-4.55,-44.37,19-20
Intertops,2020-08-21,46.86,-100.00,-100.00,-153.13,19-20
Intertops,2020-08-22,-3.59,-100.00,44.27,-59.32,19-20
Intertops,2020-08-23,1.52,44.27,-4.55,41.24,19-20
Intertops,2020-08-24,-5.94,-100.00,-4.55,-110.48,19-20
Intertops,2020-08-25,-18.59,-2.27,-2.27,-23.14,19-20
Intertops,2020-08-29,15.23,20.45,20.45,56.14,19-20
Intertops,2020-08-30,-45.00,21.54,20.45,-3.01,19-20
Intertops,2020-08-31,-50.00,-50.00,-2.27,-102.27,19-20
Intertops,2020-09-01,-50.00,47.73,-50.00,-52.27,19-20
Intertops,2020-09-02,-13.64,-2.27,-2.27,-18.18,19-20
Intertops,2020-09-03,22.86,-1.19,-50.00,-28.33,19-20
Intertops,2020-09-04,37.50,-1.19,-50.00,-13.69,19-20
Intertops,2020-09-05,1.25,45.45,-50.00,-3.30,19-20
Intertops,2020-09-06,-5.77,-2.27,45.45,37.41,19-20
Intertops,2020-09-07,-19.18,-1.19,-50.00,-70.38,19-20
Intertops,2020-09-08,-50.00,-50.00,-50.00,-150.00,19-20
Intertops,2020-09-09,39.06,-2.27,-2.27,34.52,19-20
Intertops,2020-09-10,-25.00,-25.00,-25.00,-75.00,19-20
Intertops,2020-09-11,-50.00,-1.19,0.00,-51.19,19-20
Intertops,2020-09-12,-25.00,-25.00,-25.00,-75.00,19-20
Intertops,2020-09-13,-25.00,22.73,-25.00,-27.27,19-20
Intertops,2020-09-15,-50.00,45.45,-2.27,-6.82,19-20
Intertops,2020-09-17,-25.00,22.73,-25.00,-27.27,19-20
Intertops,2020-09-18,8.62,-25.00,22.73,6.35,19-20
Intertops,2020-09-19,14.70,-25.00,23.81,13.52,19-20
Intertops,2020-09-20,7.58,22.73,-25.00,5.30,19-20
Intertops,2020-09-22,-25.00,21.74,22.73,19.47,19-20
Intertops,2020-09-23,-25.00,22.73,22.73,20.45,19-20
Intertops,2020-09-24,10.21,25.00,22.73,57.93,19-20
Intertops,2020-09-25,15.62,-25.00,22.73,13.35,19-20
Intertops,2020-09-26,12.50,-25.00,22.73,10.23,19-20
Intertops,2020-09-27,-25.00,22.73,22.73,20.45,19-20
Intertops,2020-09-30,13.16,-25.00,-25.00,-36.84,19-20
Intertops,2020-10-02,4.31,22.73,22.73,49.77,19-20
Intertops,2020-10-04,-25.00,21.74,-25.00,-28.26,19-20
Intertops,2020-10-06,7.35,21.74,-25.00,4.09,19-20
Intertops,2020-10-09,-25.00,21.74,22.73,19.47,19-20
Intertops,2020-10-11,10.64,-25.00,-25.00,-39.36,19-20
Intertops,2020-12-22,36.10,-2.27,45.45,79.28,20-21
Intertops,2020-12-23,76.67,83.98,82.90,243.56,20-21
Intertops,2020-12-25,-14.01,-30.53,-29.55,-74.09,20-21
Intertops,2020-12-26,85.96,83.10,36.36,205.43,20-21
Intertops,2020-12-27,-85.12,36.36,-59.09,-107.84,20-21
Intertops,2020-12-28,-18.31,18.18,18.18,18.05,20-21
Intertops,2020-12-29,-151.01,-59.09,36.36,-173.74,20-21
Intertops,2020-12-30,-117.19,-102.27,40.91,-178.55,20-21
Intertops,2020-12-31,-37.94,-31.82,-175.00,-244.76,20-21
Intertops,2021-01-01,89.23,132.90,-11.36,210.77,20-21
Intertops,2021-01-02,-17.95,40.91,-6.82,16.14,20-21
Intertops,2021-01-03,25.17,-56.82,-9.09,-40.74,20-21
Intertops,2021-01-04,-26.23,-81.82,61.37,-46.68,20-21
Intertops,2021-01-05,0.53,113.64,-29.55,84.62,20-21
Intertops,2021-01-06,-43.90,12.45,-36.36,-67.82,20-21
Intertops,2021-01-07,-31.25,64.92,18.18,51.85,20-21
Intertops,2021-01-08,-101.65,-81.82,15.91,-167.56,20-21
Intertops,2021-01-09,-30.17,37.65,-9.09,-1.61,20-21
Intertops,2021-01-10,-79.29,63.64,-31.82,-47.47,20-21
Intertops,2021-01-11,116.28,61.66,-79.55,98.39,20-21
Intertops,2021-01-12,95.91,-6.82,-54.55,34.55,20-21
Intertops,2021-01-13,37.53,16.01,15.91,69.45,20-21
Intertops,2021-01-14,62.52,19.27,18.18,99.97,20-21
Intertops,2021-01-15,-71.70,-31.82,-31.82,-135.33,20-21
Intertops,2021-01-16,-45.81,43.18,-54.55,-57.18,20-21
Intertops,2021-01-17,-92.86,-77.27,-29.55,-199.68,20-21
Intertops,2021-01-18,-189.58,-31.82,-129.55,-350.94,20-21
Intertops,2021-01-19,-20.00,-50.00,47.73,-22.27,20-21
Intertops,2021-01-20,-76.25,-129.55,13.64,-192.16,20-21
Intertops,2021-01-21,-40.91,-75.00,-27.27,-143.18,20-21
Intertops,2021-01-22,157.96,-85.08,59.09,131.98,20-21
Intertops,2021-01-23,-4.89,63.64,15.91,74.66,20-21
Intertops,2021-01-24,-0.85,-79.55,63.64,-16.76,20-21
Intertops,2021-01-25,-35.95,-177.27,61.36,-151.86,20-21
Intertops,2021-01-26,-46.27,-75.00,20.45,-100.81,20-21
Intertops,2021-01-27,-61.22,35.17,-252.27,-278.32,20-21
Intertops,2021-01-28,-3.27,42.20,-4.55,34.38,20-21
Intertops,2021-01-29,-48.11,-60.08,-11.36,-119.55,20-21
Intertops,2021-01-30,-72.23,86.37,38.64,52.77,20-21
Intertops,2021-01-31,90.67,88.64,88.64,267.94,20-21
Intertops,2021-02-01,-84.22,60.38,-35.08,-58.92,20-21
