Date_home,Location_home,Team_home,OppTeam_home,TeamId_home,GameId_home,PercentBet_ML_home,Open_Line_ML_home,Pinnacle_ML_home,5dimes_ML_home,Heritage_ML_home,Bovada_ML_home,Betonline_ML_home,Average_Line_ML_home,Best_Line_ML_home,Worst_Line_ML_home,PercentBet_Spread_home,Open_Line_Spread_home,Open_Odds_Spread_home,Pinnacle_Line_Spread_home,Pinnacle_Odds_Spread_home,5dimes_Line_Spread_home,5dimes_Odds_Spread_home,Heritage_Line_Spread_home,Heritage_Odds_Spread_home,Bovada_Line_Spread_home,Bovada_Odds_Spread_home,Betonline_Line_Spread_home,Betonline_Odds_Spread_home,Average_Line_Spread_home,Average_Odds_Spread_home,Best_Line_Spread_home,Worst_Line_Spread_home,Best_Odds_Spread_home,Worst_Odds_Spread_home,PercentBet_OU_home,Open_Line_OU_home,Open_Odds_OU_home,Pinnacle_Line_OU_home,Pinnacle_Odds_OU_home,5dimes_Line_OU_home,5dimes_Odds_OU_home,Heritage_Line_OU_home,Heritage_Odds_OU_home,Bovada_Line_OU_home,Bovada_Odds_OU_home,Betonline_Line_OU_home,Betonline_Odds_OU_home,Average_Line_OU_home,Average_Odds_OU_home,Best_Line_OU_home,Worst_Line_OU_home,Best_Odds_OU_home,Worst_Odds_OU_home,Pts_home,Spread_home,Result_home,Total_home,playoffs_home,home_team_bin_home,team_abbv_home,game_code,Date_away,Location_away,Team_away,OppTeam_away,TeamId_away,GameId_away,PercentBet_ML_away,Open_Line_ML_away,Pinnacle_ML_away,5dimes_ML_away,Heritage_ML_away,Bovada_ML_away,Betonline_ML_away,Average_Line_ML_away,Best_Line_ML_away,Worst_Line_ML_away,PercentBet_Spread_away,Open_Line_Spread_away,Open_Odds_Spread_away,Pinnacle_Line_Spread_away,Pinnacle_Odds_Spread_away,5dimes_Line_Spread_away,5dimes_Odds_Spread_away,Heritage_Line_Spread_away,Heritage_Odds_Spread_away,Bovada_Line_Spread_away,Bovada_Odds_Spread_away,Betonline_Line_Spread_away,Betonline_Odds_Spread_away,Average_Line_Spread_away,Average_Odds_Spread_away,Best_Line_Spread_away,Worst_Line_Spread_away,Best_Odds_Spread_away,Worst_Odds_Spread_away,PercentBet_OU_away,Open_Line_OU_away,Open_Odds_OU_away,Pinnacle_Line_OU_away,Pinnacle_Odds_OU_away,5dimes_Line_OU_away,5dimes_Odds_OU_away,Heritage_Line_OU_away,Heritage_Odds_OU_away,Bovada_Line_OU_away,Bovada_Odds_OU_away,Betonline_Line_OU_away,Betonline_Odds_OU_away,Average_Line_OU_away,Average_Odds_OU_away,Best_Line_OU_away,Worst_Line_OU_away,Best_Odds_OU_away,Worst_Odds_OU_away,Pts_away,Spread_away,Result_away,Total_away,playoffs_away,home_team_bin_away,team_abbv_away
2019-05-25,home,Toronto,Milwaukee,1610612761,41800306,47.7,-130.0,-124.0,-123.0,-130.0,-200.0,-130.0,-141.4,-123.0,-200.0,51.7,-1.0,-110.0,-1.5,-111.0,-1.5,-108.0,-2.0,-105.0,-2.0,-110.0,-1.5,-117.0,-1.58,-110.17,-1.0,-2.0,-105.0,-117.0,48.1,214.0,-110.0,214.0,-107.0,214.0,-105.0,214.5,-105.0,214.5,-110.0,214.5,-110.0,214.25,-107.83,214.5,214.0,-105.0,-110.0,100.0,6.0,W,194.0,1,True,TOR,201905250TOR,2019-05-25,away,Milwaukee,Toronto,1610612749,41800306,52.3,110.0,112.0,113.0,110.0,170.0,110.0,123.0,170.0,110.0,48.3,1.0,-110.0,1.5,-101.0,1.5,-102.0,2.0,-105.0,2.0,-110.0,1.5,-103.0,1.58,-105.17,2.0,1.0,-101.0,-110.0,51.9,214.0,-110.0,214.0,-103.0,214.0,-105.0,214.5,-105.0,214.5,-110.0,214.5,-110.0,214.25,-107.17,214.5,214.0,-103.0,-110.0,94.0,-6.0,L,194.0,1,False,MIL
2019-05-23,home,Milwaukee,Toronto,1610612749,41800305,51.0,-290.0,-315.0,-310.0,-360.0,-310.0,-327.0,-324.4,-310.0,-360.0,53.7,-6.5,-110.0,-7.5,-102.0,-7.5,-109.0,-7.5,-105.0,-7.5,-110.0,-7.5,-111.0,-7.33,-107.83,-6.5,-7.5,-102.0,-111.0,48.2,218.0,-110.0,,,215.5,-107.0,,,215.5,-110.0,215.5,-105.0,216.12,-108.0,218.0,215.5,-105.0,-110.0,99.0,-6.0,L,204.0,1,True,MIL,201905230MIL,2019-05-23,away,Toronto,Milwaukee,1610612761,41800305,49.0,237.0,277.0,280.0,290.0,255.0,272.0,274.8,290.0,255.0,46.3,6.5,-110.0,7.5,-108.0,7.5,-101.0,7.5,-105.0,7.5,-110.0,7.5,-109.0,7.33,-107.17,7.5,6.5,-101.0,-110.0,51.8,218.0,-110.0,,,215.5,-103.0,,,215.5,-110.0,215.5,-115.0,216.12,-109.5,218.0,215.5,-103.0,-115.0,105.0,6.0,W,204.0,1,False,TOR
2019-05-21,home,Toronto,Milwaukee,1610612761,41800304,39.3,113.0,137.0,138.0,140.0,135.0,134.0,136.8,140.0,134.0,42.6,2.0,-115.0,3.0,-107.0,3.0,-105.0,3.0,-105.0,3.5,-115.0,3.0,-110.0,2.92,-109.5,3.5,2.0,-105.0,-115.0,54.7,220.0,-110.0,215.5,-107.0,215.5,-101.0,215.5,-105.0,216.5,-110.0,215.0,-105.0,216.33,-106.33,220.0,215.0,-101.0,-110.0,120.0,18.0,W,222.0,1,True,TOR,201905210TOR,2019-05-21,away,Milwaukee,Toronto,1610612749,41800304,60.7,-133.0,-152.0,-148.0,-160.0,-155.0,-154.0,-153.8,-148.0,-160.0,57.4,-2.0,-105.0,-3.0,-103.0,-3.0,-105.0,-3.0,-105.0,-3.5,-105.0,-3.0,-110.0,-2.92,-105.5,-2.0,-3.5,-103.0,-110.0,45.3,220.0,-110.0,215.5,-103.0,215.5,-109.0,215.5,-105.0,216.5,-110.0,215.0,-115.0,216.33,-108.67,220.0,215.0,-103.0,-115.0,102.0,-18.0,L,222.0,1,False,MIL
2019-05-19,home,Toronto,Milwaukee,1610612761,41800303,46.1,-145.0,-130.0,-135.0,-140.0,-130.0,-127.0,-132.4,-127.0,-140.0,49.6,-2.5,-115.0,-2.5,-103.0,-2.5,-102.0,-2.5,-105.0,-2.5,-105.0,-2.5,-100.0,-2.5,-105.0,-2.5,-2.5,-100.0,-115.0,54.0,220.5,-110.0,221.5,-103.0,221.5,-105.0,222.0,-105.0,221.0,-105.0,221.5,-110.0,221.33,-106.33,222.0,220.5,-103.0,-110.0,118.0,6.0,W,230.0,1,True,TOR,201905190TOR,2019-05-19,away,Milwaukee,Toronto,1610612749,41800303,53.9,125.0,118.0,125.0,120.0,110.0,107.0,116.0,125.0,107.0,50.4,2.5,-105.0,2.5,-114.0,2.5,-108.0,2.5,-105.0,2.5,-115.0,2.5,-120.0,2.5,-111.17,2.5,2.5,-105.0,-120.0,46.0,220.5,-110.0,221.5,-107.0,221.5,-105.0,222.0,-105.0,221.0,-115.0,221.5,-110.0,221.33,-108.67,222.0,220.5,-105.0,-115.0,112.0,-6.0,L,230.0,1,False,MIL
2019-05-17,home,Milwaukee,Toronto,1610612749,41800302,40.6,-280.0,-247.0,-250.0,-265.0,-245.0,-268.0,-255.0,-245.0,-268.0,47.7,-7.0,-115.0,-6.5,-101.0,-6.5,-101.0,-6.5,-105.0,-6.0,-115.0,-6.5,-106.0,-6.5,-107.17,-6.0,-7.0,-101.0,-115.0,43.9,214.0,-110.0,219.0,-105.0,219.0,-108.0,219.0,-105.0,,,219.0,-110.0,218.0,-107.6,219.0,214.0,-105.0,-110.0,125.0,22.0,W,228.0,1,True,MIL,201905170MIL,2019-05-17,away,Toronto,Milwaukee,1610612761,41800302,59.4,230.0,220.0,230.0,215.0,205.0,228.0,219.6,230.0,205.0,52.3,7.0,-105.0,6.5,-111.0,6.5,-109.0,6.5,-105.0,6.0,-105.0,6.5,-114.0,6.5,-108.17,7.0,6.0,-105.0,-114.0,56.1,214.0,-110.0,219.0,-105.0,219.0,-102.0,219.0,-105.0,,,219.0,-110.0,218.0,-106.4,219.0,214.0,-102.0,-110.0,103.0,-22.0,L,228.0,1,False,TOR
2019-05-15,home,Milwaukee,Toronto,1610612749,41800301,52.2,-255.0,-285.0,-270.0,-320.0,-260.0,-315.0,-290.0,-260.0,-320.0,57.1,-6.5,-110.0,-6.5,-109.0,-6.5,-108.0,-7.0,-105.0,-7.0,-110.0,-7.0,-110.0,-6.75,-108.67,-6.5,-7.0,-105.0,-110.0,56.7,218.0,-110.0,218.5,-108.0,218.0,-105.0,219.0,-105.0,,,,,218.38,-107.0,219.0,218.0,-105.0,-110.0,108.0,8.0,W,208.0,1,True,MIL,201905150MIL,2019-05-15,away,Toronto,Milwaukee,1610612761,41800301,47.8,211.0,252.0,248.0,260.0,215.0,265.0,248.0,265.0,215.0,42.9,6.5,-110.0,6.5,-101.0,6.5,-102.0,7.0,-105.0,7.0,-110.0,7.0,-110.0,6.75,-106.33,7.0,6.5,-101.0,-110.0,43.3,218.0,-110.0,218.5,-102.0,218.0,-105.0,219.0,-105.0,,,,,218.38,-105.5,219.0,218.0,-102.0,-110.0,100.0,-8.0,L,208.0,1,False,TOR
2019-05-12,home,Denver,Portland,1610612743,41800237,42.6,-205.0,-246.0,-335.0,-360.0,-225.0,-260.0,-285.2,-225.0,-360.0,50.0,-5.0,-110.0,-5.5,-110.0,-8.0,-105.0,-8.0,-105.0,-5.5,-105.0,-5.5,-110.0,-6.25,-107.5,-5.0,-8.0,-105.0,-110.0,44.1,212.5,-110.0,211.0,-100.0,218.0,-105.0,218.5,-105.0,212.0,-115.0,211.0,-110.0,213.83,-107.5,218.5,211.0,-100.0,-115.0,96.0,-4.0,L,196.0,1,True,DEN,201905120DEN,2019-05-12,away,Portland,Denver,1610612757,41800237,57.4,172.0,219.0,305.0,290.0,185.0,220.0,243.8,305.0,185.0,50.0,5.0,-110.0,5.5,-100.0,8.0,-105.0,8.0,-105.0,5.5,-115.0,5.5,-110.0,6.25,-107.5,8.0,5.0,-100.0,-115.0,55.9,212.5,-110.0,211.0,-110.0,218.0,-105.0,218.5,-105.0,212.0,-105.0,211.0,-110.0,213.83,-107.5,218.5,211.0,-105.0,-110.0,100.0,4.0,W,196.0,1,False,POR
2019-05-09,home,Portland,Denver,1610612757,41800236,47.7,,-176.0,-175.0,-185.0,-170.0,-175.0,-176.2,-170.0,-185.0,50.4,,,-4.0,-108.0,-4.0,-105.0,-4.0,-105.0,-4.0,-115.0,-4.0,-110.0,-4.0,-108.6,-4.0,-4.0,-105.0,-115.0,41.5,,,213.5,-104.0,213.5,-105.0,214.0,-105.0,214.5,-110.0,213.5,-110.0,213.8,-106.8,214.5,213.5,-104.0,-110.0,119.0,11.0,W,227.0,1,True,POR,201905090POR,2019-05-09,away,Denver,Portland,1610612743,41800236,52.3,,158.0,165.0,160.0,150.0,155.0,157.6,165.0,150.0,49.6,,,4.0,-102.0,4.0,-105.0,4.0,-105.0,4.0,-105.0,4.0,-110.0,4.0,-105.4,4.0,4.0,-102.0,-110.0,58.5,,,213.5,-106.0,213.5,-105.0,214.0,-105.0,214.5,-110.0,213.5,-110.0,213.8,-107.2,214.5,213.5,-105.0,-110.0,108.0,-11.0,L,227.0,1,False,DEN
2019-05-07,home,Denver,Portland,1610612743,41800235,47.4,-185.0,,-200.0,,-200.0,,-200.0,-200.0,-200.0,50.1,-4.5,-110.0,,,,,,,,,,,-4.5,-110.0,-4.5,-4.5,-110.0,-110.0,47.3,212.5,-104.0,,,,,213.5,-105.0,,,,,213.0,-104.5,213.5,212.5,-104.0,-105.0,124.0,26.0,W,222.0,1,True,DEN,201905070DEN,2019-05-07,away,Portland,Denver,1610612757,41800235,52.6,160.0,,185.0,,170.0,,177.5,185.0,170.0,49.9,4.5,-110.0,,,,,,,,,,,4.5,-110.0,4.5,4.5,-110.0,-110.0,52.7,212.5,-126.0,,,,,213.5,-105.0,,,,,213.0,-115.5,213.5,212.5,-105.0,-126.0,98.0,-26.0,L,222.0,1,False,POR
2019-05-05,home,Portland,Denver,1610612757,41800234,51.7,-160.0,-143.0,-150.0,-155.0,-145.0,-146.0,-147.8,-143.0,-155.0,53.6,-4.5,-105.0,-3.0,-100.0,-3.0,-105.0,-3.0,-105.0,-3.0,-110.0,-3.0,-104.0,-3.25,-104.83,-3.0,-4.5,-100.0,-110.0,45.8,212.0,-110.0,211.0,-105.0,211.0,-105.0,211.5,-105.0,212.0,-110.0,211.0,-105.0,211.42,-106.67,212.0,211.0,-105.0,-110.0,112.0,-4.0,L,228.0,1,True,POR,201905050POR,2019-05-05,away,Denver,Portland,1610612743,41800234,48.3,140.0,129.0,140.0,135.0,125.0,126.0,131.0,140.0,125.0,46.4,4.5,-115.0,3.0,-110.0,3.0,-105.0,3.0,-105.0,3.0,-110.0,3.0,-116.0,3.25,-110.17,4.5,3.0,-105.0,-116.0,54.2,212.0,-110.0,211.0,-105.0,211.0,-105.0,211.5,-105.0,212.0,-110.0,211.0,-115.0,211.42,-108.33,212.0,211.0,-105.0,-115.0,116.0,4.0,W,228.0,1,False,DEN
2019-05-03,home,Portland,Denver,1610612757,41800233,56.6,-185.0,-195.0,-195.0,-215.0,-220.0,-217.0,-208.4,-195.0,-220.0,58.4,-4.5,-110.0,-5.0,-106.0,-5.0,-109.0,-5.5,-105.0,-5.5,-105.0,-5.0,-115.0,-5.08,-108.33,-4.5,-5.5,-105.0,-115.0,48.4,215.5,-110.0,,,,,215.5,-105.0,,,,,215.5,-107.5,215.5,215.5,-105.0,-110.0,140.0,3.0,W,277.0,1,True,POR,201905030POR,2019-05-03,away,Denver,Portland,1610612743,41800233,43.4,160.0,175.0,180.0,185.0,180.0,187.0,181.4,187.0,175.0,41.6,4.5,-110.0,5.0,-104.0,5.0,-101.0,5.5,-105.0,5.5,-115.0,5.0,-105.0,5.08,-106.67,5.5,4.5,-101.0,-115.0,51.6,215.5,-110.0,,,,,215.5,-105.0,,,,,215.5,-107.5,215.5,215.5,-105.0,-110.0,137.0,-3.0,L,277.0,1,False,DEN
2019-05-01,home,Denver,Portland,1610612743,41800232,56.7,-170.0,-180.0,-173.0,-180.0,-170.0,-177.0,-176.0,-170.0,-180.0,55.7,-4.0,-105.0,-4.0,-104.0,-4.0,-102.0,-4.0,-105.0,-4.0,-110.0,-4.0,-107.0,-4.0,-105.5,-4.0,-4.0,-102.0,-110.0,47.5,217.5,-110.0,219.5,-111.0,219.5,-101.0,220.0,-105.0,220.5,-110.0,219.5,-105.0,219.42,-107.0,220.5,217.5,-101.0,-111.0,90.0,-7.0,L,187.0,1,True,DEN,201905010DEN,2019-05-01,away,Portland,Denver,1610612757,41800232,43.3,148.0,162.0,163.0,155.0,150.0,157.0,157.4,163.0,150.0,44.3,4.0,-115.0,4.0,-106.0,4.0,-108.0,4.0,-105.0,4.0,-110.0,4.0,-113.0,4.0,-109.5,4.0,4.0,-105.0,-115.0,52.5,217.5,-110.0,219.5,-100.0,219.5,-109.0,220.0,-105.0,220.5,-110.0,219.5,-115.0,219.42,-108.17,220.5,217.5,-100.0,-115.0,97.0,7.0,W,187.0,1,False,POR
2019-04-29,home,Denver,Portland,1610612743,41800231,40.8,-164.0,-178.0,-185.0,-180.0,-135.0,-190.0,-173.6,-135.0,-190.0,46.0,-3.5,-105.0,-4.0,-105.0,-4.0,-109.0,-4.0,-105.0,-4.0,-110.0,-4.0,-110.0,-3.92,-107.33,-3.5,-4.0,-105.0,-110.0,50.7,216.5,-110.0,215.0,-104.0,215.0,-105.0,215.5,-105.0,215.5,-110.0,215.0,-110.0,215.42,-107.33,216.5,215.0,-104.0,-110.0,121.0,8.0,W,234.0,1,True,DEN,201904290DEN,2019-04-29,away,Portland,Denver,1610612757,41800231,59.2,144.0,160.0,170.0,155.0,115.0,165.0,153.0,170.0,115.0,54.0,3.5,-115.0,4.0,-105.0,4.0,-101.0,4.0,-105.0,4.0,-110.0,4.0,-110.0,3.92,-107.67,4.0,3.5,-101.0,-115.0,49.3,216.5,-110.0,215.0,-106.0,215.0,-105.0,215.5,-105.0,215.5,-110.0,215.0,-110.0,215.42,-107.67,216.5,215.0,-105.0,-110.0,113.0,-8.0,L,234.0,1,False,POR
2019-05-10,home,Houston,Golden State,1610612745,41800226,41.2,-300.0,-320.0,-325.0,-385.0,-310.0,-340.0,-336.0,-310.0,-385.0,43.8,-7.5,-110.0,-7.5,-109.0,-7.5,-105.0,-7.5,-105.0,-7.0,-115.0,-7.5,-115.0,-7.42,-109.83,-7.0,-7.5,-105.0,-115.0,40.3,211.5,-110.0,215.5,-108.0,215.5,-109.0,215.0,-105.0,216.0,-110.0,215.5,-110.0,214.83,-108.67,216.0,211.5,-105.0,-110.0,113.0,-5.0,L,231.0,1,True,HOU,201905100HOU,2019-05-10,away,Golden State,Houston,1610612744,41800226,58.8,245.0,281.0,295.0,305.0,255.0,285.0,284.2,305.0,255.0,56.2,7.5,-110.0,7.5,-101.0,7.5,-105.0,7.5,-105.0,7.0,-105.0,7.5,-105.0,7.42,-105.17,7.5,7.0,-101.0,-110.0,59.7,211.5,-110.0,215.5,-102.0,215.5,-101.0,215.0,-105.0,216.0,-110.0,215.5,-110.0,214.83,-106.33,216.0,211.5,-101.0,-110.0,118.0,5.0,W,231.0,1,False,GSW
2019-05-08,home,Golden State,Houston,1610612744,41800225,53.0,-245.0,-231.0,-240.0,-275.0,-250.0,-262.0,-251.6,-231.0,-275.0,49.2,-5.5,-110.0,-6.0,-105.0,-6.0,-101.0,-6.0,-105.0,-6.0,-115.0,-6.0,-110.0,-5.92,-107.67,-5.5,-6.0,-101.0,-115.0,36.3,220.0,-110.0,,,221.0,-105.0,221.0,-105.0,222.0,-110.0,221.0,-110.0,221.0,-108.0,222.0,220.0,-105.0,-110.0,104.0,5.0,W,203.0,1,True,GSW,201905080GSW,2019-05-08,away,Houston,Golden State,1610612745,41800225,47.0,204.0,206.0,220.0,225.0,210.0,222.0,216.6,225.0,206.0,50.8,5.5,-110.0,6.0,-105.0,6.0,-109.0,6.0,-105.0,6.0,-105.0,6.0,-110.0,5.92,-107.33,6.0,5.5,-105.0,-110.0,63.7,220.0,-110.0,,,221.0,-105.0,221.0,-105.0,222.0,-110.0,221.0,-110.0,221.0,-108.0,222.0,220.0,-105.0,-110.0,99.0,-5.0,L,203.0,1,False,HOU
2019-05-06,home,Houston,Golden State,1610612745,41800224,37.9,-130.0,-102.0,-112.0,-115.0,-105.0,-113.0,-109.4,-102.0,-115.0,43.0,-2.0,-110.0,-1.0,-102.0,-1.0,-102.0,-1.0,-100.0,1.0,-110.0,-1.0,-110.0,-0.83,-105.67,1.0,-2.0,-100.0,-110.0,42.9,221.0,-110.0,219.5,-106.0,219.5,-105.0,,,220.0,-110.0,219.5,-110.0,219.9,-108.2,221.0,219.5,-105.0,-110.0,112.0,4.0,W,220.0,1,True,HOU,201905060HOU,2019-05-06,away,Golden State,Houston,1610612744,41800224,62.1,110.0,-109.0,102.0,-105.0,-115.0,-107.0,-66.8,102.0,-115.0,57.0,2.0,-110.0,1.0,-113.0,1.0,-108.0,1.0,-110.0,-1.0,-110.0,1.0,-110.0,0.83,-110.17,2.0,-1.0,-108.0,-113.0,57.1,221.0,-110.0,219.5,-104.0,219.5,-105.0,,,220.0,-110.0,219.5,-110.0,219.9,-107.8,221.0,219.5,-104.0,-110.0,108.0,-4.0,L,220.0,1,False,GSW
2019-05-04,home,Houston,Golden State,1610612745,41800223,45.6,-175.0,-163.0,-160.0,-170.0,-155.0,-167.0,-163.0,-155.0,-170.0,50.5,-3.5,-110.0,-3.5,-106.0,-3.5,-103.0,-4.0,-105.0,-3.5,-110.0,-3.5,-111.0,-3.58,-107.5,-3.5,-4.0,-103.0,-111.0,41.8,,,219.5,-110.0,219.5,-105.0,220.0,-105.0,220.0,-110.0,219.5,-110.0,219.7,-108.0,220.0,219.5,-105.0,-110.0,126.0,5.0,W,247.0,1,True,HOU,201905040HOU,2019-05-04,away,Golden State,Houston,1610612744,41800223,54.4,151.0,147.0,150.0,150.0,135.0,147.0,145.8,150.0,135.0,49.5,3.5,-110.0,3.5,-104.0,3.5,-107.0,4.0,-105.0,3.5,-110.0,3.5,-109.0,3.58,-107.5,4.0,3.5,-104.0,-110.0,58.2,,,219.5,-100.0,219.5,-105.0,220.0,-105.0,220.0,-110.0,219.5,-110.0,219.7,-106.0,220.0,219.5,-100.0,-110.0,121.0,-5.0,L,247.0,1,False,GSW
2019-04-30,home,Golden State,Houston,1610612744,41800222,36.1,-240.0,-223.0,-215.0,-205.0,-210.0,-210.0,-212.6,-205.0,-223.0,42.7,-6.0,-107.0,-5.5,-105.0,-5.0,-109.0,-5.0,-105.0,-5.0,-110.0,-5.0,-110.0,-5.25,-107.67,-5.0,-6.0,-105.0,-110.0,46.3,,,222.0,-105.0,222.0,-105.0,223.0,-105.0,223.0,-115.0,222.0,-110.0,222.4,-108.0,223.0,222.0,-105.0,-115.0,115.0,6.0,W,224.0,1,True,GSW,201904300GSW,2019-04-30,away,Houston,Golden State,1610612745,41800222,63.9,199.0,199.0,195.0,175.0,175.0,180.0,184.8,199.0,175.0,57.3,6.0,-113.0,5.5,-105.0,5.0,-101.0,5.0,-105.0,5.0,-110.0,5.0,-110.0,5.25,-107.33,6.0,5.0,-101.0,-113.0,53.7,,,222.0,-105.0,222.0,-105.0,223.0,-105.0,223.0,-105.0,222.0,-110.0,222.4,-106.0,223.0,222.0,-105.0,-110.0,109.0,-6.0,L,224.0,1,False,HOU
2019-04-28,home,Golden State,Houston,1610612744,41800221,38.1,-285.0,-252.0,-250.0,-260.0,-245.0,-255.0,-252.4,-245.0,-260.0,41.4,-6.5,-110.0,-6.5,-105.0,-6.5,-101.0,-6.5,-105.0,-6.0,-115.0,-6.5,-107.0,-6.42,-107.17,-6.0,-6.5,-101.0,-115.0,46.9,228.0,-110.0,224.0,-106.0,224.0,-108.0,224.5,-105.0,225.0,-110.0,224.0,-110.0,224.92,-108.17,228.0,224.0,-105.0,-110.0,104.0,4.0,W,204.0,1,True,GSW,201904280GSW,2019-04-28,away,Houston,Golden State,1610612745,41800221,61.9,234.0,224.0,230.0,210.0,205.0,215.0,216.8,230.0,205.0,58.6,6.5,-110.0,6.5,-105.0,6.5,-109.0,6.5,-105.0,6.0,-105.0,6.5,-113.0,6.42,-107.83,6.5,6.0,-105.0,-113.0,53.1,228.0,-110.0,224.0,-104.0,224.0,-102.0,224.5,-105.0,225.0,-110.0,224.0,-110.0,224.92,-106.83,228.0,224.0,-102.0,-110.0,100.0,-4.0,L,204.0,1,False,HOU
2019-05-12,home,Toronto,Philadelphia,1610612761,41800217,44.9,-270.0,-246.0,-240.0,-245.0,-245.0,-268.0,-248.8,-240.0,-268.0,48.2,-6.5,-117.0,-6.0,-103.0,-6.0,-103.0,-6.0,-105.0,-6.0,-110.0,-6.0,-102.0,-6.08,-106.67,-6.0,-6.5,-102.0,-117.0,45.0,209.5,-110.0,209.5,-102.0,209.5,-105.0,210.0,-105.0,210.0,-105.0,209.5,-110.0,209.67,-106.17,210.0,209.5,-102.0,-110.0,92.0,2.0,W,182.0,1,True,TOR,201905120TOR,2019-05-12,away,Philadelphia,Toronto,1610612755,41800217,55.1,222.0,219.0,220.0,205.0,205.0,228.0,215.4,228.0,205.0,51.8,6.5,-103.0,6.0,-107.0,6.0,-107.0,6.0,-105.0,6.0,-110.0,6.0,-118.0,6.08,-108.33,6.5,6.0,-103.0,-118.0,55.0,209.5,-110.0,209.5,-108.0,209.5,-105.0,210.0,-105.0,210.0,-115.0,209.5,-110.0,209.67,-108.83,210.0,209.5,-105.0,-115.0,90.0,-2.0,L,182.0,1,False,PHI
2019-05-09,home,Philadelphia,Toronto,1610612755,41800216,51.3,,111.0,108.0,100.0,110.0,101.0,106.0,111.0,100.0,48.5,,,1.5,-102.0,1.5,-101.0,1.5,-105.0,2.0,-110.0,1.5,-107.0,1.6,-105.0,2.0,1.5,-101.0,-110.0,49.1,,,211.5,-100.0,211.5,-105.0,212.0,-105.0,212.0,-115.0,211.5,-110.0,211.7,-107.0,212.0,211.5,-100.0,-115.0,112.0,11.0,W,213.0,1,True,PHI,201905090PHI,2019-05-09,away,Toronto,Philadelphia,1610612761,41800216,48.7,,-123.0,-118.0,-120.0,-130.0,-121.0,-122.4,-118.0,-130.0,51.5,,,-1.5,-113.0,-1.5,-109.0,-1.5,-105.0,-2.0,-110.0,-1.5,-113.0,-1.6,-110.0,-1.5,-2.0,-105.0,-113.0,50.9,,,211.5,-110.0,211.5,-105.0,212.0,-105.0,212.0,-105.0,211.5,-110.0,211.7,-107.0,212.0,211.5,-105.0,-110.0,101.0,-11.0,L,213.0,1,False,TOR
2019-05-07,home,Toronto,Philadelphia,1610612761,41800215,47.3,-260.0,,-245.0,-275.0,-250.0,,-256.67,-245.0,-275.0,43.1,-6.0,-115.0,,,-6.0,-109.0,-6.0,-105.0,-6.0,-110.0,,,-6.0,-109.75,-6.0,-6.0,-105.0,-115.0,49.7,212.5,-110.0,,,212.5,-103.0,213.0,-105.0,212.0,-105.0,213.0,-110.0,212.6,-106.6,213.0,212.0,-103.0,-110.0,125.0,36.0,W,214.0,1,True,TOR,201905070TOR,2019-05-07,away,Philadelphia,Toronto,1610612755,41800215,52.7,215.0,,225.0,225.0,210.0,,220.0,225.0,210.0,56.9,6.0,-105.0,,,6.0,-101.0,6.0,-105.0,6.0,-110.0,,,6.0,-105.25,6.0,6.0,-101.0,-110.0,50.3,212.5,-110.0,,,212.5,-107.0,213.0,-105.0,212.0,-115.0,213.0,-110.0,212.6,-109.4,213.0,212.0,-105.0,-115.0,89.0,-36.0,L,214.0,1,False,PHI
2019-05-05,home,Philadelphia,Toronto,1610612755,41800214,55.0,-103.0,-131.0,-125.0,-135.0,-140.0,-135.0,-133.2,-125.0,-140.0,56.2,1.0,-110.0,-2.0,-110.0,-2.0,-105.0,-2.0,-105.0,-2.5,-110.0,-2.0,-115.0,-1.58,-109.17,1.0,-2.5,-105.0,-115.0,43.2,215.0,-110.0,215.0,-102.0,,,216.0,-105.0,,,,,215.33,-105.67,216.0,215.0,-102.0,-110.0,96.0,-5.0,L,197.0,1,True,PHI,201905050PHI,2019-05-05,away,Toronto,Philadelphia,1610612761,41800214,45.0,-117.0,119.0,115.0,115.0,120.0,115.0,116.8,120.0,115.0,43.8,-1.0,-110.0,2.0,-100.0,2.0,-105.0,2.0,-105.0,2.5,-110.0,2.0,-105.0,1.58,-105.83,2.5,-1.0,-100.0,-110.0,56.8,215.0,-110.0,215.0,-108.0,,,216.0,-105.0,,,,,215.33,-107.67,216.0,215.0,-105.0,-110.0,101.0,5.0,W,197.0,1,False,TOR
2019-05-02,home,Philadelphia,Toronto,1610612755,41800213,48.4,-125.0,106.0,107.0,110.0,110.0,,108.25,110.0,106.0,46.0,,,1.5,-105.0,1.5,-109.0,2.0,-105.0,2.0,-110.0,1.5,-107.0,1.7,-107.2,2.0,1.5,-105.0,-110.0,44.3,216.0,-110.0,216.0,-101.0,216.5,-105.0,216.5,-105.0,216.5,-105.0,216.5,-110.0,216.33,-106.0,216.5,216.0,-101.0,-110.0,116.0,21.0,W,211.0,1,True,PHI,201905020PHI,2019-05-02,away,Toronto,Philadelphia,1610612761,41800213,51.6,105.0,-117.0,-117.0,-130.0,-130.0,,-123.5,-117.0,-130.0,54.0,,,-1.5,-105.0,-1.5,-101.0,-2.0,-105.0,-2.0,-110.0,-1.5,-113.0,-1.7,-106.8,-1.5,-2.0,-101.0,-113.0,55.7,216.0,-110.0,216.0,-112.0,216.5,-105.0,216.5,-105.0,216.5,-115.0,216.5,-110.0,216.33,-109.5,216.5,216.0,-105.0,-115.0,95.0,-21.0,L,211.0,1,False,TOR
